Datum;Tijd;Parameter;Locatie;Waarde;Verwachting;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
12-5-2021;18:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.83;;m/s;101.70;graden;2910;NVT;
12-5-2021;18:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.96;;m/s;93.00;graden;2910;NVT;
12-5-2021;18:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.79;;m/s;96.70;graden;2910;NVT;
12-5-2021;18:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.64;;m/s;92.50;graden;2910;NVT;
12-5-2021;18:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.28;;m/s;88.70;graden;2910;NVT;
12-5-2021;18:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.85;;m/s;86.90;graden;2910;NVT;
12-5-2021;19:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.29;;m/s;87.40;graden;2910;NVT;
12-5-2021;19:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.59;;m/s;89.70;graden;2910;NVT;
12-5-2021;19:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;83.30;graden;2910;NVT;
12-5-2021;19:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.66;;m/s;75.60;graden;2910;NVT;
12-5-2021;19:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.90;;m/s;78.60;graden;2910;NVT;
12-5-2021;19:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.54;;m/s;82.60;graden;2910;NVT;
12-5-2021;20:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;80.10;graden;2910;NVT;
12-5-2021;20:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.97;;m/s;68.10;graden;2910;NVT;
12-5-2021;20:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.03;;m/s;63.80;graden;2910;NVT;
12-5-2021;20:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.64;;m/s;66.00;graden;2910;NVT;
12-5-2021;20:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.85;;m/s;69.60;graden;2910;NVT;
12-5-2021;20:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.94;;m/s;73.00;graden;2910;NVT;
12-5-2021;21:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.35;;m/s;71.80;graden;2910;NVT;
12-5-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.16;;m/s;76.70;graden;2910;NVT;
12-5-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.97;;m/s;77.40;graden;2910;NVT;
12-5-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.04;;m/s;75.50;graden;2910;NVT;
12-5-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;74.80;graden;2910;NVT;
12-5-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;76.20;graden;2910;NVT;
12-5-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.77;;m/s;77.80;graden;2910;NVT;
12-5-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.01;;m/s;79.60;graden;2910;NVT;
12-5-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.54;;m/s;81.80;graden;2910;NVT;
12-5-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.32;;m/s;79.30;graden;2910;NVT;
12-5-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.56;;m/s;80.90;graden;2910;NVT;
12-5-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.93;;m/s;78.70;graden;2910;NVT;
12-5-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.37;;m/s;78.70;graden;2910;NVT;
12-5-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.74;;m/s;80.70;graden;2910;NVT;
12-5-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.40;;m/s;79.60;graden;2910;NVT;
12-5-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.04;;m/s;82.50;graden;2910;NVT;
12-5-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.12;;m/s;86.80;graden;2910;NVT;
12-5-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.37;;m/s;81.10;graden;2910;NVT;
13-5-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.85;;m/s;79.20;graden;2910;NVT;
13-5-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;78.50;graden;2910;NVT;
13-5-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;76.30;graden;2910;NVT;
13-5-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.71;;m/s;76.70;graden;2910;NVT;
13-5-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.14;;m/s;77.70;graden;2910;NVT;
13-5-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.95;;m/s;80.00;graden;2910;NVT;
13-5-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.62;;m/s;84.50;graden;2910;NVT;
13-5-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.22;;m/s;87.40;graden;2910;NVT;
13-5-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.32;;m/s;88.50;graden;2910;NVT;
13-5-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.98;;m/s;92.70;graden;2910;NVT;
13-5-2021;01:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.01;;m/s;95.90;graden;2910;NVT;
13-5-2021;01:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.67;;m/s;85.00;graden;2910;NVT;
13-5-2021;02:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.65;;m/s;87.10;graden;2910;NVT;
13-5-2021;02:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.73;;m/s;94.90;graden;2910;NVT;
13-5-2021;02:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.84;;m/s;93.70;graden;2910;NVT;
13-5-2021;02:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;85.50;graden;2910;NVT;
13-5-2021;02:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.42;;m/s;81.40;graden;2910;NVT;
13-5-2021;02:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.98;;m/s;76.90;graden;2910;NVT;
13-5-2021;03:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.21;;m/s;76.40;graden;2910;NVT;
13-5-2021;03:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.13;;m/s;79.70;graden;2910;NVT;
13-5-2021;03:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.19;;m/s;84.30;graden;2910;NVT;
13-5-2021;03:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.15;;m/s;88.70;graden;2910;NVT;
13-5-2021;03:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.08;;m/s;88.50;graden;2910;NVT;
13-5-2021;03:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.28;;m/s;89.50;graden;2910;NVT;
13-5-2021;04:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.93;;m/s;90.00;graden;2910;NVT;
13-5-2021;04:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.26;;m/s;87.80;graden;2910;NVT;
13-5-2021;04:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.36;;m/s;76.60;graden;2910;NVT;
13-5-2021;04:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.46;;m/s;76.60;graden;2910;NVT;
13-5-2021;04:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.50;;m/s;75.10;graden;2910;NVT;
13-5-2021;04:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.03;;m/s;76.90;graden;2910;NVT;
13-5-2021;05:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.01;;m/s;76.10;graden;2910;NVT;
13-5-2021;05:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.03;;m/s;72.40;graden;2910;NVT;
13-5-2021;05:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.96;;m/s;73.20;graden;2910;NVT;
13-5-2021;05:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.30;;m/s;69.10;graden;2910;NVT;
13-5-2021;05:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.81;;m/s;69.20;graden;2910;NVT;
13-5-2021;05:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.62;;m/s;68.50;graden;2910;NVT;
13-5-2021;06:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.39;;m/s;71.90;graden;2910;NVT;
13-5-2021;06:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.54;;m/s;73.50;graden;2910;NVT;
13-5-2021;06:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.41;;m/s;73.90;graden;2910;NVT;
13-5-2021;06:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.32;;m/s;75.00;graden;2910;NVT;
13-5-2021;06:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.88;;m/s;77.80;graden;2910;NVT;
13-5-2021;06:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;76.80;graden;2910;NVT;
13-5-2021;07:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.25;;m/s;74.70;graden;2910;NVT;
13-5-2021;07:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.71;;m/s;71.20;graden;2910;NVT;
13-5-2021;07:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.37;;m/s;72.00;graden;2910;NVT;
13-5-2021;07:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.50;;m/s;71.80;graden;2910;NVT;
13-5-2021;07:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.43;;m/s;70.90;graden;2910;NVT;
13-5-2021;07:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.37;;m/s;77.80;graden;2910;NVT;
13-5-2021;08:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.41;;m/s;78.80;graden;2910;NVT;
13-5-2021;08:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.22;;m/s;82.80;graden;2910;NVT;
13-5-2021;08:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.12;;m/s;82.00;graden;2910;NVT;
13-5-2021;08:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.17;;m/s;78.20;graden;2910;NVT;
13-5-2021;08:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.96;;m/s;75.40;graden;2910;NVT;
13-5-2021;08:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.22;;m/s;79.90;graden;2910;NVT;
13-5-2021;09:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.24;;m/s;66.90;graden;2910;NVT;
13-5-2021;09:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.88;;m/s;54.70;graden;2910;NVT;
13-5-2021;09:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.06;;m/s;56.10;graden;2910;NVT;
13-5-2021;09:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.36;;m/s;58.20;graden;2910;NVT;
13-5-2021;09:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.50;;m/s;59.20;graden;2910;NVT;
13-5-2021;09:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;61.80;graden;2910;NVT;
13-5-2021;10:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.93;;m/s;61.60;graden;2910;NVT;
13-5-2021;10:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.78;;m/s;59.00;graden;2910;NVT;
13-5-2021;10:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.60;;m/s;55.20;graden;2910;NVT;
13-5-2021;10:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.65;;m/s;51.30;graden;2910;NVT;
13-5-2021;10:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.74;;m/s;51.70;graden;2910;NVT;
13-5-2021;10:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.91;;m/s;49.30;graden;2910;NVT;
13-5-2021;11:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.11;;m/s;51.00;graden;2910;NVT;
13-5-2021;11:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.26;;m/s;50.10;graden;2910;NVT;
13-5-2021;11:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.87;;m/s;51.00;graden;2910;NVT;
13-5-2021;11:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.96;;m/s;50.40;graden;2910;NVT;
13-5-2021;11:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.14;;m/s;46.70;graden;2910;NVT;
13-5-2021;11:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.93;;m/s;48.50;graden;2910;NVT;
13-5-2021;12:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.14;;m/s;49.70;graden;2910;NVT;
13-5-2021;12:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.09;;m/s;46.40;graden;2910;NVT;
13-5-2021;12:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.35;;m/s;40.60;graden;2910;NVT;
13-5-2021;12:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.70;;m/s;37.40;graden;2910;NVT;
13-5-2021;12:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.71;;m/s;37.70;graden;2910;NVT;
13-5-2021;12:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.78;;m/s;37.60;graden;2910;NVT;
13-5-2021;13:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.88;;m/s;39.10;graden;2910;NVT;
13-5-2021;13:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.54;;m/s;38.60;graden;2910;NVT;
13-5-2021;13:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.40;;m/s;38.00;graden;2910;NVT;
13-5-2021;13:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.16;;m/s;34.00;graden;2910;NVT;
13-5-2021;13:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.29;;m/s;30.20;graden;2910;NVT;
13-5-2021;13:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.42;;m/s;28.20;graden;2910;NVT;
13-5-2021;14:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.28;;m/s;27.90;graden;2910;NVT;
13-5-2021;14:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.48;;m/s;27.90;graden;2910;NVT;
13-5-2021;14:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.35;;m/s;27.20;graden;2910;NVT;
13-5-2021;14:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.59;;m/s;27.10;graden;2910;NVT;
13-5-2021;14:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.99;;m/s;26.70;graden;2910;NVT;
13-5-2021;14:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.32;;m/s;26.30;graden;2910;NVT;
13-5-2021;15:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.56;;m/s;27.20;graden;2910;NVT;
13-5-2021;15:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.86;;m/s;27.40;graden;2910;NVT;
13-5-2021;15:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.08;;m/s;28.60;graden;2910;NVT;
13-5-2021;15:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.99;;m/s;29.50;graden;2910;NVT;
13-5-2021;15:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.06;;m/s;29.40;graden;2910;NVT;
13-5-2021;15:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.10;;m/s;27.90;graden;2910;NVT;
13-5-2021;16:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.01;;m/s;27.10;graden;2910;NVT;
13-5-2021;16:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.99;;m/s;25.40;graden;2910;NVT;
13-5-2021;16:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.04;;m/s;25.20;graden;2910;NVT;
13-5-2021;16:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.22;;m/s;25.60;graden;2910;NVT;
13-5-2021;16:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.22;;m/s;25.40;graden;2910;NVT;
13-5-2021;16:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.12;;m/s;24.70;graden;2910;NVT;
13-5-2021;17:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.96;;m/s;23.20;graden;2910;NVT;
13-5-2021;17:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.56;;m/s;24.40;graden;2910;NVT;
13-5-2021;17:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.70;;m/s;23.70;graden;2910;NVT;
13-5-2021;17:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.06;;m/s;24.80;graden;2910;NVT;
13-5-2021;17:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.10;;m/s;25.30;graden;2910;NVT;
13-5-2021;17:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.21;;m/s;25.40;graden;2910;NVT;
13-5-2021;18:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;158.20;graden;2910;NVT;
13-5-2021;18:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.74;;m/s;35.70;graden;2910;NVT;
13-5-2021;18:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.04;;m/s;67.90;graden;2910;NVT;
13-5-2021;18:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.77;;m/s;101.40;graden;2910;NVT;
13-5-2021;18:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.08;;m/s;95.70;graden;2910;NVT;
13-5-2021;18:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.70;;m/s;117.50;graden;2910;NVT;
13-5-2021;19:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;138.20;graden;2910;NVT;
13-5-2021;19:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.51;;m/s;176.50;graden;2910;NVT;
13-5-2021;19:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.53;;m/s;164.40;graden;2910;NVT;
13-5-2021;19:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;0.99;;m/s;119.90;graden;2910;NVT;
13-5-2021;19:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.12;;m/s;273.70;graden;2910;NVT;
13-5-2021;19:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.19;;m/s;312.10;graden;2910;NVT;
13-5-2021;20:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;350.20;graden;2910;NVT;
13-5-2021;20:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.46;;m/s;6.40;graden;2910;NVT;
13-5-2021;20:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.26;;m/s;12.60;graden;2910;NVT;
13-5-2021;20:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;13.00;graden;2910;NVT;
13-5-2021;20:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.25;;m/s;22.00;graden;2910;NVT;
13-5-2021;20:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;27.00;graden;2910;NVT;
13-5-2021;21:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.60;;m/s;23.40;graden;2910;NVT;
13-5-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.74;;m/s;26.60;graden;2910;NVT;
13-5-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.63;;m/s;31.80;graden;2910;NVT;
13-5-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.95;;m/s;31.20;graden;2910;NVT;
13-5-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.63;;m/s;32.80;graden;2910;NVT;
13-5-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;33.60;graden;2910;NVT;
13-5-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.25;;m/s;28.70;graden;2910;NVT;
13-5-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;31.00;graden;2910;NVT;
13-5-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;30.60;graden;2910;NVT;
13-5-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.98;;m/s;30.50;graden;2910;NVT;
13-5-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.89;;m/s;30.00;graden;2910;NVT;
13-5-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;38.40;graden;2910;NVT;
13-5-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.20;;m/s;39.40;graden;2910;NVT;
13-5-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.96;;m/s;29.80;graden;2910;NVT;
13-5-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.67;;m/s;22.80;graden;2910;NVT;
13-5-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.16;;m/s;31.70;graden;2910;NVT;
13-5-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.54;;m/s;27.60;graden;2910;NVT;
13-5-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.72;;m/s;41.40;graden;2910;NVT;
14-5-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.92;;m/s;27.70;graden;2910;NVT;
14-5-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.59;;m/s;26.60;graden;2910;NVT;
14-5-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.51;;m/s;30.40;graden;2910;NVT;
14-5-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.84;;m/s;36.30;graden;2910;NVT;
14-5-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.88;;m/s;33.50;graden;2910;NVT;
14-5-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.51;;m/s;39.90;graden;2910;NVT;
14-5-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.84;;m/s;47.60;graden;2910;NVT;
14-5-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.96;;m/s;56.80;graden;2910;NVT;
14-5-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.77;;m/s;62.30;graden;2910;NVT;
14-5-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.56;;m/s;65.10;graden;2910;NVT;
